"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AX747544",24.313559176887,-2.3206300768112,0.274745937919518,6.00115905985497e-18,5.31060454706324e-17
"TPD52",536.558450361987,2.49946774399475,0.300015308552664,6.07102420328352e-18,5.3702130313238e-17
"C9orf41",238.964378188021,1.130953574312,0.13185442783461,6.14996468384164e-18,5.43779674376146e-17
"AX747599",95.6959906184016,-1.70527101413735,0.201900389237728,6.1915813858219e-18,5.46782710516361e-17
"ZBTB48",381.372362997519,-1.20870493315924,0.141312871040288,6.19032784077599e-18,5.46782710516361e-17
"LCORL",674.277853220326,1.20996329692183,0.141812604754577,6.32554023576982e-18,5.58152753698043e-17
"FAM203A",177.835027170607,-1.36299756216059,0.160132293679254,6.37765442983434e-18,5.62236065855151e-17
"LYZ",15543.2271049647,2.35905935269789,0.282928604420911,6.3796860549607e-18,5.62236065855151e-17
"PDZD7",48.4451117842355,-1.93549282407506,0.2289884413459,6.37626486067241e-18,5.62236065855151e-17
"LRRC23",134.013554902314,-1.02794984087645,0.120493372729446,6.64246235594318e-18,5.84913293652138e-17
"EXO1",36.3267836481193,2.48971072350559,0.29786709251267,6.66041578105535e-18,5.86253352917287e-17
"IGFALS",11.2954035485566,-4.48950109231119,0.535747543230151,6.76965779847375e-18,5.95624284050443e-17
"LOC652276",312.854730360562,-1.42890489061712,0.168419049532337,6.87898340177004e-18,6.04994875872537e-17
"PRKACA",904.37170561332,-1.12840404211316,0.13226201147941,6.91232593696611e-18,6.07677940143538e-17
"GIMAP4",1740.25236546425,1.42011587589833,0.167999241127456,6.93776156281967e-18,6.09663975301e-17
"C21orf58",61.3671412293958,-1.89165841793825,0.224001963647635,7.01485963097016e-18,6.16186419961407e-17
"RARG",996.506473542368,-1.36677569534692,0.16087062608667,7.04294530336328e-18,6.18400027394449e-17
"FAM49B",1537.11340719389,1.37521744654488,0.162500563105117,7.2507111805128e-18,6.35861263223939e-17
"CASP3",1269.55553628806,1.29447927405645,0.152639436644953,7.2844133664047e-18,6.38555548802257e-17
"MINOS1-NBL1",118.466772805861,-2.19144830969351,0.259813521459564,7.38999220238105e-18,6.47545800791631e-17
"RP11-73M18.9:ENSG00000269963",11.4079349872593,-2.45006908057123,0.292730459379436,7.50590359516347e-18,6.57433721925373e-17
"ZNF467",105.83731280206,-2.10883249792438,0.250815235839001,7.53440452966715e-18,6.59660507697533e-17
"MEG3:ENSG00000214548",8438.48852994481,-1.89813582947201,0.224831531164437,7.59855826515429e-18,6.65005713748681e-17
"SRPK3",58.3880026764496,-3.53476741938259,0.420795567714514,7.63228315381614e-18,6.67684591166291e-17
"RTKN2",74.6576250893436,2.58219969745682,0.308745335428245,7.98208674258153e-18,6.98001081818645e-17
"FHOD1",824.130918627567,-1.44714399579746,0.170432163466377,8.04743515011215e-18,7.0314177567205e-17
"CAPN12",45.9136213206599,-2.49535744743567,0.297809327517323,8.42022666218189e-18,7.35414498983474e-17
"ACCS",766.749203159441,-1.39320143142606,0.164331896045585,8.43852749195269e-18,7.367126669451e-17
"SLC41A1",605.074647503211,-1.07982010328844,0.126809243927422,8.45988409904657e-18,7.38276449083327e-17
"PAOX",136.634949247561,-1.66391901019585,0.197222704420917,8.49781315993123e-18,7.41165100651269e-17
"PUS7L",888.55389089436,1.10604339911772,0.130186071913428,8.4999011682957e-18,7.41165100651269e-17
"KLHL30",70.8177516724684,-3.20648360559109,0.382370936709865,8.60273475732035e-18,7.49826815996938e-17
"CEBPA-AS1",38.677476445166,-1.60128080197777,0.190607995927261,8.61886191688119e-18,7.50927103514287e-17
"RAB3B",24.2874683622725,4.25072197290876,0.526572635932558,8.70062725467643e-18,7.57435190696506e-17
"TMPRSS5",23.6040292408871,-1.93383174789996,0.22963150719962,8.71721224477079e-18,7.58570889330785e-17
"NBR2",121.058205958736,-1.31253272406436,0.154276125102322,8.82544590657391e-18,7.67677687157462e-17
"PCOLCE-AS1",12.2266707412797,-2.748242278862,0.33061072966687,8.87144344239762e-18,7.71365709131474e-17
"AK126180",49.758943591419,-2.10604480754155,0.251630654745634,8.92285210305379e-18,7.75206684737543e-17
"NICN1",376.142352844992,-1.15936802307446,0.136559349267155,9.07592004350384e-18,7.88185552238322e-17
"KMO",140.263295461546,2.75052730712017,0.332274205449279,9.25666990328117e-18,8.03556930081107e-17
"AK307172",4.76171005327104,-5.19320911719694,0.625779998222416,9.31942625171229e-18,8.08349910372115e-17
"PNKP",458.069001619898,-1.36604999213567,0.161407040247018,9.45604939063053e-18,8.19537026240939e-17
"HELZ2",1617.07048503239,-2.32601673407823,0.277202924002466,9.57397424364579e-18,8.29421948116654e-17
"CSNK1E",1164.5817463175,-1.21626175556252,0.142985368201437,9.91177808574916e-18,8.57993294474401e-17
"EVC",2063.45338396442,-1.71417614727629,0.203175950714145,9.92852158755893e-18,8.59095693121319e-17
"FLJ42627",368.965569641932,-1.23692206181599,0.145989029526431,1.0125379565401e-17,8.7506959768242e-17
"ZDHHC1",168.212930178244,-1.875046267937,0.223458465552626,1.02277889404325e-17,8.83207898308982e-17
"AK055408",23.7017819187444,-1.99617222490644,0.25042839464109,1.02931579830781e-17,8.88494784741496e-17
"LINC00663",63.1013183471924,-1.49066916648084,0.177688643786853,1.02988077922426e-17,8.88624587001355e-17
"ATP6V0E2",225.496820220412,-1.25710706766831,0.147778598439458,1.04028693843261e-17,8.97242251566445e-17
"AX746903",61.4313554738103,-2.20420527418491,0.263289350147336,1.0488315868326e-17,9.04248085301011e-17
"DOCK10",2748.16781462727,1.48572597859101,0.176847492701416,1.0569980469736e-17,9.1092236191336e-17
"SAMD9L",4253.21155209024,1.63007997233136,0.194619041633365,1.05986124463561e-17,9.13022751458003e-17
"CXXC5",537.777014631778,-1.40403854526201,0.166101624586415,1.06418617216092e-17,9.16380161829047e-17
"SLAMF8",655.203766726868,2.90047013814046,0.352583132642662,1.08157585479239e-17,9.30233358578059e-17
"POM121C",882.705606270176,-1.20717451207943,0.140594883694941,1.08487680335584e-17,9.32698135833364e-17
"PIK3CG",1200.44901226438,1.28296273093889,0.152124533135035,1.08858288641615e-17,9.3550910202716e-17
"EMILIN1",1987.85698811058,-2.26711201540072,0.27067569445298,1.12038523870374e-17,9.62067981616077e-17
"ATP2B1",5259.37027332412,1.05998956378209,0.125233329285971,1.12098615275138e-17,9.62198486660805e-17
"SNED1",11113.6023301063,-1.72887405678367,0.205581803249046,1.12189844544898e-17,9.62596052093995e-17
"TCF7L2",768.544075281057,-1.27032264104232,0.150204901025015,1.13140759158505e-17,9.70366503018902e-17
"CHRD",371.65925789571,-1.81946803983914,0.216621576951572,1.13310959321042e-17,9.71437516451158e-17
"PAPLN",1924.94728112478,-1.48866523732676,0.176570682580048,1.13838057721227e-17,9.75566209971633e-17
"ZSWIM8",1837.98498600659,-1.059586544023,0.124975051503318,1.16105905459917e-17,9.94603465916227e-17
"AX747161",31.2333147138464,-1.5708921812009,0.189230695840537,1.17151640295662e-17,1.00276002654031e-16
"PDSS1",63.3411442336441,1.26331820458551,0.147523294647253,1.18256692356796e-17,1.01141088878021e-16
"MMP3",42850.183922225,4.56032293264931,0.56341924986886,1.21172066968486e-17,1.03593175561849e-16
"WASH2P",436.204563264156,-1.2984628840295,0.153554319234559,1.21510378233942e-17,1.03840986311327e-16
"BCAM",621.540152469326,-2.37953681715503,0.284373769950942,1.21992930153849e-17,1.04170297688743e-16
"LOC646762",300.831961559788,-1.00285461186519,0.118409081142924,1.22099481530681e-17,1.04219760559422e-16
"C3orf18",175.501710536599,-1.04572525841692,0.123266406382373,1.224141399174e-17,1.0440518347989e-16
"GGH",133.194451990307,1.88207603698127,0.230156431857206,1.22374874493631e-17,1.0440518347989e-16
"ZNF746",502.274056716953,-1.14414149536237,0.133871577748544,1.25350329440393e-17,1.06781940019712e-16
"MCOLN2",235.544636000668,2.09514638779102,0.251909077042212,1.26252858958159e-17,1.07508046326986e-16
"MUC20",364.158085895771,-1.95422444622707,0.233383976812382,1.26918281662191e-17,1.08031752615796e-16
"BC040577",19.1764838251016,-1.90242010853783,0.22940822786298,1.27617308144515e-17,1.08583634992513e-16
"ANLN",260.170052856368,2.38581961056889,0.290283903002708,1.28379813618647e-17,1.09189069257479e-16
"BIRC2",2434.6518757683,1.01965363327472,0.120574017180051,1.30464636285505e-17,1.10918228857882e-16
"ZNF771",44.3946981629449,-1.29807981870105,0.155699069786875,1.32145910928898e-17,1.12258553663855e-16
"PPIL1",295.29289871656,1.28950923767634,0.154439959171801,1.32652987362705e-17,1.12644670291e-16
"CKS2",94.7818483978065,2.4018190079328,0.303386420589167,1.34839179145081e-17,1.14382881536113e-16
"FZD7",770.047219655733,-1.49901743716797,0.176514744273627,1.34860048356159e-17,1.14382881536113e-16
"SPRN",77.212738706376,-7.18834533527264,0.854836490759923,1.35577941978147e-17,1.14900831570487e-16
"NAA10",461.592161395751,-1.03825371243913,0.123114539404941,1.36837649736187e-17,1.1583101685607e-16
"SCAMP4",423.410787748517,-1.37922952887935,0.163805105879338,1.37361882628094e-17,1.16183000409153e-16
"CD180",621.661549069173,2.39777836132389,0.290753704618005,1.38487866783611e-17,1.16996864358421e-16
"TIMP2",18108.9227569591,-1.2836613905888,0.15231322220656,1.402830901052e-17,1.1846680339735e-16
"CHI3L1",3213.62001423089,3.26782149693301,0.400439788475581,1.41772867015316e-17,1.19677741580908e-16
"RASSF2",3285.06479505139,1.25142277882665,0.149009242623741,1.42814777550752e-17,1.20509808159263e-16
"JMJD8",650.205106663758,-1.07511990467,0.12731915124994,1.43924783814006e-17,1.21398657673577e-16
"CENPK",71.7682325583299,1.92233890852129,0.229689353654791,1.44767491232233e-17,1.22061433500411e-16
"FAM43B",72.441081705994,-2.35669717927923,0.283167631265813,1.45243303422573e-17,1.22414460175226e-16
"TDRD10",109.09001846057,-1.33262497371484,0.15865950789054,1.4589995581711e-17,1.22919565763684e-16
"FAM219A",555.185373286088,-1.15341398430164,0.135654416058685,1.47384662788251e-17,1.24121629765838e-16
"CCRL2",143.272784155655,1.82400497878863,0.218101149746769,1.47646996707947e-17,1.24293718791887e-16
"CKLF",274.734510819254,1.1436367289601,0.136809154994833,1.50878270759642e-17,1.26914206326193e-16
"TFEB",401.165467935745,-1.29302322730559,0.153556068268764,1.51140353823473e-17,1.27084786327913e-16
"CALHM2",1201.44510599945,-1.04700691807306,0.12506176226897,1.51600939656616e-17,1.27422076065107e-16
"ZFYVE28",321.44089062789,-1.66171275081937,0.197753259187952,1.52971273861787e-17,1.28523454044676e-16
"POM121",986.671255194867,-1.1136246928111,0.132080641509234,1.57018783198393e-17,1.31769130003569e-16
"UTP15",370.795466225933,1.03647203621902,0.122617972259458,1.59978985667935e-17,1.34148262903789e-16
"SLC25A1",315.063189398306,-1.1972421642497,0.142991164797016,1.61351371345915e-17,1.35246145563434e-16
"X07060",318.967478987943,5.4582904225711,0.684338192753037,1.6200064956418e-17,1.35737291716539e-16
"HSFX2",55.9938379989813,-1.59875999511653,0.190660042870536,1.62600295650496e-17,1.36186484434431e-16
"IGFN1",196.973934906524,-5.03887443304547,0.604047290376573,1.64413748801598e-17,1.37597808592918e-16
"SERP1",2815.88462270007,1.03622574892324,0.123147665505184,1.64976486930991e-17,1.38014872927085e-16
"ENTHD2",454.198576892796,-1.46418310306625,0.174686671248003,1.66446014176958e-17,1.39189911114114e-16
"HCFC1R1",442.883559239499,-1.51753127936929,0.179779295373439,1.67654908660817e-17,1.40091526601454e-16
"UBE2F",556.279058282896,1.01581908963664,0.120422995258867,1.70561014096553e-17,1.42408812432077e-16
"TRAPPC13",551.510492876959,1.09630419944718,0.129861976556596,1.70897118294881e-17,1.4263387602859e-16
"DMXL2",8248.99540205379,1.27328903184136,0.152020898045176,1.71418814259052e-17,1.43013602413946e-16
"LINC00086",33.5994822138949,-1.68362506144698,0.201453254823961,1.75092527053672e-17,1.45851462586139e-16
"RP11-513I15.6:ENSG00000225339",49.2468480153749,-4.27488637358254,0.517001095835906,1.75856668767777e-17,1.46431079320115e-16
"TCEAL4",800.664913253585,-1.01287000684788,0.120470345127793,1.78795705287557e-17,1.48820518502066e-16
"BX647249",22.8503644882343,-1.65085422403695,0.199527769795193,1.84333394990903e-17,1.53310735538999e-16
"FAM72A",39.264258261568,1.73954730124969,0.204770875555426,1.8843648563308e-17,1.56662497927611e-16
"MCM3AP_var1",41.9157030360824,1.57264110336486,0.184322749968326,1.91474458100037e-17,1.59064808544887e-16
"FYB",3042.98118058398,1.64141948857729,0.197806014695782,1.93472260634173e-17,1.60662183733911e-16
"NEURL",22.0450854913324,-3.70917988057525,0.448060714124609,1.95712809264305e-17,1.62334080532579e-16
"HSPG2",23297.8006714201,-2.06291368570084,0.248159863157662,2.07448710457558e-17,1.72001865038176e-16
"PSD2",27.0869834727522,-1.93999821237776,0.234882334169883,2.0798962357853e-17,1.72383665976745e-16
"COL11A2",117.509280099988,-2.89871066244459,0.350144781545196,2.08890349693485e-17,1.73026842731569e-16
"ZNF687",616.960694912433,-1.02809087547402,0.122184460230561,2.08927107259506e-17,1.73026842731569e-16
"LOC100132247",2102.03419246067,-1.79433612375424,0.21551714567657,2.09936501950743e-17,1.73795637169188e-16
"P2RX6",63.9916455693427,-2.74034566090502,0.330630599951885,2.15195108819902e-17,1.77942776517629e-16
"CKAP2",562.332382582992,1.26550311600345,0.151439481367403,2.18110219486387e-17,1.80214199469997e-16
"CKAP2L",58.1351924679889,2.55848189842986,0.314273026566662,2.21958489958618e-17,1.83323172072565e-16
"RAC3",20.0397221918792,-2.55678521853172,0.309156182040275,2.23850039224742e-17,1.84814248486282e-16
"FDXR",81.5582547951201,-1.78010206139606,0.213959763621402,2.24371033668066e-17,1.85101784626931e-16
"HIST1H2AK",64.9913475013614,2.03859751862008,0.248363266532529,2.25336380595797e-17,1.85826650454395e-16
"DIO3OS:ENSG00000258498",251.540462072578,-2.89467151097149,0.350428605593355,2.26060147371079e-17,1.86351813023244e-16
"ACOT11",303.634082659888,-1.65206155733831,0.198192238319454,2.30620485211269e-17,1.90038018436491e-16
"FAM181B",6.83298700498182,-3.5937204642812,0.438539335340433,2.31028958603374e-17,1.90301447722756e-16
"PLEKHF2",779.100840064438,1.0601211977892,0.126675369646922,2.31402789653123e-17,1.90536150235704e-16
"FLT3LG",142.525913618149,-1.43648084650954,0.17227845721596,2.32136692611211e-17,1.91067040427653e-16
"PYGO2",529.306458760762,-1.00894093891811,0.119761611550749,2.45043787759977e-17,2.01381269289095e-16
"FAM160A2",780.364163612101,-1.06363132060754,0.126752717843225,2.46138745464426e-17,2.0220359262319e-16
"FAM129B",4281.33068548665,-1.60335874125411,0.192538274226364,2.47228470921392e-17,2.03020989166981e-16
"PSMA4",1527.06130657732,1.09408029518092,0.130864091468679,2.47936587044499e-17,2.0352450670719e-16
"GOLT1B",1379.7780753142,1.09642009370587,0.131194452847811,2.5215030960858e-17,2.0690419547629e-16
"HERPUD1",3238.04124872856,1.43909218943203,0.17336816340034,2.52515916629089e-17,2.07124900157339e-16
"ANKRD65",103.963361181544,-1.78626353202978,0.215100191028931,2.53285644514409e-17,2.0767678725621e-16
"LY75",1032.97753951709,1.62071640417389,0.195997959623703,2.56706707937479e-17,2.1040133350761e-16
"SLC22A18AS",9.75249213146382,-3.05633126346449,0.372065423670796,2.60332644666349e-17,2.13228018983263e-16
"UCKL1",357.335844183748,-1.04680879335274,0.124861665091337,2.60354465394111e-17,2.13228018983263e-16
"ARC",70.4495580339635,-2.38868858878804,0.290000262942,2.63496809493165e-17,2.15719141247785e-16
"CDC42EP5",134.566455498236,-1.77407361380996,0.214343799676212,2.6369530696845e-17,2.1579921780278e-16
"C1orf229",12.1195999136,-2.22951029164025,0.271498596422984,2.6400289198775e-17,2.15968472670742e-16
"IL21R",378.295562949996,3.04831288967039,0.37592791879807,2.74613940982709e-17,2.24477520865081e-16
"ARHGAP22",575.093221514813,-1.57851434449957,0.189854114028566,2.77605231924793e-17,2.26836177500728e-16
"PTPLAD2",797.654116194067,1.12789797838423,0.13545505537456,2.81456029933885e-17,2.29807508174208e-16
"DENND1A",786.377377299042,-1.11600928555916,0.133498036181801,2.84365008604639e-17,2.32094258546201e-16
"SVIL",5035.93067694868,-1.77744344727945,0.214266167118887,2.86029544762567e-17,2.33186429551012e-16
"DGCR14",235.427307536359,-1.05366733093725,0.126697495891491,2.8823963878615e-17,2.34898866087588e-16
"ABO",11.9723500010538,-3.28781702009606,0.401247588597677,2.88546969313901e-17,2.35059946533822e-16
"FAM118B",331.634228145707,1.06505617517228,0.126873072075428,2.88893274150604e-17,2.35252642282291e-16
"ATP6V0E1",2319.77634027716,1.05887875549988,0.127051306397595,2.91043297474188e-17,2.3691344454099e-16
"FBL",712.099849246023,-1.01068660459115,0.12090882511552,2.92886078824021e-17,2.38322981299743e-16
"C7orf26",321.00463908807,-1.01695214508931,0.121484139280583,2.94793884246475e-17,2.39784338559951e-16
"P2RY10",130.890009926907,3.06418014560269,0.377058712565404,2.98675705779401e-17,2.42573565819246e-16
"SLC16A6",239.357074042678,2.19671718424,0.266728616710681,3.01764166966898e-17,2.44896304074272e-16
"AX747795",67.0710827124857,-2.02544691130744,0.24483406598918,3.03125501781917e-17,2.45907981820282e-16
"PIAS4",168.426539779381,-1.32814157469777,0.159408877077364,3.07775671055604e-17,2.49397200670501e-16
"CCR4",66.5707963786422,2.99607551705436,0.364934719071082,3.08186008451204e-17,2.4963532574205e-16
"RP11-1000B6.3:ENSG00000261064",28.9162904171223,-1.57321615676871,0.190041139971329,3.10990515433732e-17,2.51811851805484e-16
"APOBEC3F",308.499732098423,-1.66259891569777,0.200365725758301,3.11313158418821e-17,2.51977904999644e-16
"HLA-DMB",3913.19763580355,1.72513473994684,0.209610694216448,3.12663754699966e-17,2.52975547545654e-16
"HECW1",76.8724426112204,-1.91848094776687,0.233422996293374,3.12964005214557e-17,2.53122925425041e-16
"PADI4",25.3664903586125,5.31174878004657,0.688616856035589,3.15038740496447e-17,2.54704840628455e-16
"MS4A6A",5684.86510324643,1.7312790262962,0.21060660227854,3.28094761707986e-17,2.65160445991224e-16
"ZBED3",52.0723494708569,-1.57341750981309,0.189640033663523,3.28439334938922e-17,2.65338871682846e-16
"FAM186A",32.725766365281,-7.15334459181047,0.863326162359609,3.32029035214995e-17,2.68036847900678e-16
"C20orf203:ENSG00000198547",35.8276209463856,-2.3277896416991,0.283842297274341,3.41219918739346e-17,2.75041990159473e-16
"BC087859",109.691745425437,-1.89693894456063,0.22966883295156,3.43854113312512e-17,2.77061098143875e-16
