"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezid"
"SNORA59B",32.7732404249367,1.05638982986384,0.318257979030647,0.000385306601570983,0.000720114788234294,"677882"
"KCNJ1",8.66757330204357,1.04752838050253,0.309342047006407,0.00038840477732757,0.000725456180886823,"3758"
"RP3-355L5.5:ENSG00000272102",3.24378687561053,1.11531693491886,0.330004516937266,0.000388435362845014,0.000725456180886823,NA
"TCRBV15S1",2.59204418737063,2.09213826225266,0.694807839717626,0.000401884695207375,0.000749660110738005,NA
"NMU",2.65663718242714,4.34636460772109,1.32689033512178,0.000403896731840539,0.000753020063808131,"10874"
"ESRP1",3.99725467032442,4.38305227759204,1.08738488583272,0.000404790306497265,0.000754489141591084,"54845"
"LOC100128164",9.34832898331265,1.30418237598164,0.418770796253321,0.000406760320714943,0.000757897414055757,NA
"TEX15",4.40637732563119,2.1710223376859,0.672501012582657,0.000408944426310866,0.000761635895822106,"56154"
"STAB2",29.6199908619185,2.08827709908597,0.759418896835987,0.00041011350202183,0.000763547836069657,"55576"
"RP11-532F6.3:ENSG00000272463",20.4238628074663,1.15429442690247,0.351592378514826,0.000413253809122719,0.000769127204839113,NA
"T-cell_receptor_IGR_b_14_Vbeta_13",1.76024759739237,3.44559509984213,1.04273389195369,0.000415757554800177,0.000773719863856229,NA
"BC041434",2.90753319708936,1.95013047791434,0.835585487080952,0.000418924710277762,0.000779478541139272,NA
"FAM74A4",13.2072816546178,1.60417974624338,0.525389193979275,0.000420136618876945,0.000781665638228261,"401508"
"GBA3",7.55326928264936,2.03111388291078,0.680303600096091,0.000421004203620808,0.000783075856652329,"57733"
"LYPD6B",4.73557473025568,2.25524073302189,0.807528979492299,0.00042233024874155,0.000785337864070591,"130576"
"TRD",3.216978313995,2.17514426541808,0.698854717221503,0.000423289161025471,0.000786847926128267,"6964"
"NAPSB",179.292570381209,1.05483111200682,0.323567890091705,0.000424792724696621,0.000789437481004307,"256236"
"LOC100506422",2.86717772880661,2.72713892987211,0.899963543981406,0.000425112193271775,0.000789962687566669,NA
"BARX2",4.20720861557837,1.64496788051948,0.887385136185312,0.000426594535850858,0.000792373748755649,"8538"
"X04930",3.4994052983356,1.89259794004815,0.614575272910952,0.00042815536072323,0.00079506617972457,NA
"AOAH-IT1",7.01937540330064,1.13034228322174,0.344106856732748,0.000436044417027674,0.000809225040276573,"100874264"
"SALL1",27.5138419546648,2.11348771500422,0.752731923192491,0.000443115956916177,0.000821850493646973,"6299"
"MS4A6E",6.02342276853309,1.17935244983455,0.360474675533283,0.000445677255889523,0.000826386419714521,"245802"
"RP11-120D5.1:ENSG00000234129",4.46695794242916,1.12277649758873,0.335374573587318,0.000447368564203938,0.000829450729808219,NA
"ITGB2-AS1",139.882437034707,1.07111261196558,0.330592484096545,0.000455338054835997,0.000843399055083463,"100505746"
"HMSD",1.98516592058012,2.48602790323687,0.774501464413391,0.000455811135330508,0.000844154503027631,"284293"
"KRT80",4.9914577042121,2.99662239783015,0.643105266001556,0.000459110830740709,0.000849824892932517,"144501"
"SPINK5",22.1506640883677,2.23112377863535,0.564734801290031,0.000463271405486178,0.00085715608026461,"11005"
"DSG3",4.40653334688282,6.43686544168955,1.28171674040456,0.000464953621164291,0.00085989739946624,"1830"
"LINC00475",16.815697241683,1.21615479843548,0.380174076656836,0.000484915126229003,0.000895346821197986,"158314"
"HMGN2P46",36.0714733175864,1.12439723519841,0.366493192490367,0.000490696164413255,0.000905474893832915,"283651"
"RAET1K",1.45133590448846,3.57662552575704,1.1528425465725,0.000493830122091377,0.000910709086799559,"646024"
"KRT73",3.47868099228442,2.78634227191641,0.931020197024872,0.000500246738384296,0.000921828591160745,"319101"
"BC038465",4.27851806401689,1.73424077066999,0.558235396408662,0.000501415250775512,0.000923823009530779,NA
"RP11-557L19.1:ENSG00000272002",6.84955218895539,1.20215203483735,0.363930330410236,0.000510145876890231,0.000938698195345838,NA
"DQ592230",10.9515231377113,1.89686883135299,0.66121683174462,0.000521130334341294,0.000957759085571681,NA
"MMP9",587.031301106989,1.41063372109923,0.468777375578926,0.000521674965797826,0.000958677830913556,"4318"
"IL23A",9.8126974124107,1.24820011574368,0.399650444238642,0.000525531482226273,0.000965351067754174,"51561"
"AC010090.1:ENSG00000232606",1.93311134631881,2.00296487014666,0.621166601970593,0.000546781423750816,0.00100258073875021,NA
"CD5L",2.0873918367364,2.28516510365271,0.742509959221203,0.000558422149261207,0.00102270032684914,"922"
"CD5",128.41641797127,1.11612988859682,0.355997421179696,0.000568018095843777,0.00103894281005459,"921"
"WDR86-AS1",7.47908773398115,1.1435608138648,0.363310166107373,0.000582926399184686,0.00106466651160847,"100131176"
"CCR3",12.6116410014173,1.13162450927534,0.357525289399939,0.000584826172644078,0.00106795427777801,"1232"
"LIPG",43.3437729972045,1.24214106976303,0.404994511801665,0.000589317855428827,0.00107542355005586,"9388"
"BC013681",62.7718446550478,1.24375330889534,0.401505392809906,0.00059411659011983,0.00108362699991816,NA
"TCRBV12S3",1.50895444592504,3.57074813220998,1.10461149908228,0.000594787788356501,0.00108475890638571,NA
"RP11-138I18.2:ENSG00000271046",1.86484573671441,4.52499323269919,1.45836142463581,0.000601848617719236,0.00109688957683473,NA
"GUCY1B2",17.825346240132,1.48559118071286,0.496671481057525,0.000609727881498594,0.00111068312800947,"2974"
"ECRP",1.91375579026037,2.16814620734008,0.737075022384933,0.000624663033590902,0.00113682625447515,NA
"PI15",298.598709805341,1.37063890159784,0.460062350242064,0.000637725908401098,0.00115931971117563,"51050"
"LOC100506474",6.1520443224016,1.25265406590485,0.389800966888875,0.000642729139193232,0.00116801879263427,"100506474"
"FENDRR:ENSG00000268388",6.40371090919967,1.87149609702643,0.634927883350224,0.00064638118519273,0.00117445642101015,NA
"PVRL4",114.23049605664,1.11151197860632,0.35665267382575,0.00067557802567805,0.00122397834525424,NA
"LAMB4",9.70766553505669,1.70312454142643,0.521502872560581,0.000681887569743376,0.00123467908104332,"22798"
"INO80B-WBP1",106.210945306257,1.44026007384599,0.493162408393822,0.000691624389270857,0.00125167487420774,"100532735"
"ACY3",2.39259651031649,2.10156769951378,0.771827761035607,0.000731760435095099,0.00132007586948853,"91703"
"AK000470",56.4209048663106,1.27775674968254,0.428216357590279,0.000736459238609947,0.00132810524704476,NA
"AC092580.4:ENSG00000235576",6.21835572551265,1.46560196245537,0.496501193415559,0.000738068241999541,0.00133067098172747,NA
"DJ031130",4.4643241250134,1.05357405318582,0.32576945905705,0.000742207297443516,0.00133802077602043,NA
"TCRAV5.1a",2.33599040542546,2.83848702950084,0.934066886816937,0.000745022125254215,0.00134230491010202,NA
"AB074188",11.0623890384398,1.14272760809492,0.379033591746142,0.000747639684489041,0.00134690773788801,NA
"RP11-362F19.3:ENSG00000272632",5.46663788210821,1.11673255022622,0.348722143067867,0.000754353671605258,0.00135797599895141,NA
"BC032407",19.6900360578822,1.03230123643012,0.324058166783825,0.00076277665960547,0.0013722168998929,NA
"RP11-379F4.7:ENSG00000272087",19.9350217744984,1.12731493515643,0.378261063642536,0.000780347489562342,0.00140088681998406,NA
"RP11-75L1.1:ENSG00000256582",2.98196985319675,1.47301608288277,0.474180145696016,0.000797975324610592,0.00143025632483516,NA
"PVALB",5.74738522423294,1.2182016921954,0.400947265339173,0.000818108262027657,0.00146462699465743,"5816"
"SHISA2",62.9048178642976,1.14265841060965,0.377495108032543,0.000836206355256468,0.00149565307620895,"387914"
"KIF18B",36.2625684841112,1.10060276342114,0.361864142671649,0.000837853651195268,0.00149838737177363,"146909"
"GSDMC",21.0534311025918,1.65849538874749,0.600187984920224,0.000843003144772597,0.00150663854734897,"56169"
"BV02S1J2.2",2.77701253648663,2.16131504687018,0.761019939567769,0.000844900787125931,0.00150969225264444,NA
"LOC100132146",11.1129892163677,1.18666495319713,0.39295122021726,0.000851504252823122,0.00152123786369575,NA
"NLRP10",4.01105323382826,1.87628635420224,0.669386339651808,0.000872287021619759,0.001556095374318,"338322"
"MIR31HG",43.1143417300925,1.22449459675199,0.410905680898696,0.0008771922798919,0.00156439192335855,"554202"
"BC146941",2.64413121718725,1.50902539873373,0.520152813753543,0.000877685943351296,0.00156514209367238,NA
"SNORA65",17.3243550986436,1.04769905143346,0.345187415835666,0.000886446575370866,0.0015796728455695,"26783"
"TUBAL3",35.6711516690086,1.09101403595739,0.361035895023733,0.000897705946233131,0.00159898043261154,"79861"
"CTC-436K13.1:ENSG00000253673",1.62184374465923,2.38249645002073,0.78004716418274,0.000906744147306348,0.00161400608829972,NA
"RP11-1002K11.1:ENSG00000272327",6.47259811965593,1.4585732057149,0.494719745608262,0.000908545899531418,0.0016166761531471,NA
"AICDA",8.47460020801048,1.31675971196923,0.464307852138859,0.000931385461405177,0.00165484411790576,"57379"
"ELAVL4",3.04843746028928,1.69225855719306,0.561325611402827,0.000939594969496052,0.00166818580029895,"1996"
"RP11-203B7.2:ENSG00000260303",3.05791493901493,1.37659384371021,0.507299142201017,0.000953659129316167,0.00169128096267477,NA
"FLJ41200",23.2169985508325,1.2718636998006,0.441097360270712,0.000984888314206367,0.00174441048164491,NA
"RP11-624L4.2:ENSG00000259269",1.9593144881363,3.51832947867598,1.15634356688687,0.000987602366912988,0.0017487839995081,NA
"WDR65",5.94660704453828,1.03945880833232,0.33344327761428,0.00100889274213853,0.00178427247646299,NA
"CTC-1337H24.1:ENSG00000269913",2.20155178643671,2.04535575467662,0.680598862664999,0.00102580539179285,0.00181253808427833,NA
"CLC",10.9791891437463,1.61728282675171,0.642164342266492,0.00103764468499266,0.00183270198050661,"1178"
"LINC00673",16.8765024563419,1.69338931830601,0.651310827860476,0.00103820821708111,0.00183354620276033,"100499467"
"ANAPC1P1",5.8230856161936,1.04252981141254,0.336439016190553,0.00104206806378864,0.00183978569010874,"100286979"
"LHX2",1.89198263424703,2.33986993993142,0.801326498567773,0.0010420845554948,0.00183978569010874,"9355"
"BC043257",2.1043869745131,3.16198324908393,1.05344703735329,0.00105893491540598,0.00186799605283097,NA
"NCR1",6.5466415132942,1.28683231338759,0.447039329492614,0.00107942116675731,0.0019019429354743,"9437"
"KIR3DL2",1.73855923257839,3.06177101538312,0.992002872939641,0.00109334780406649,0.00192489925123682,"3812"
"ADCYAP1",76.7968838987831,1.42041242801503,0.519260801512492,0.00111197935722838,0.00195609435025246,"116"
"TMEM155",3.01079376067706,1.55546363214527,0.590047708573898,0.0011173912385568,0.00196496934821036,NA
"RP11-184M15.1:ENSG00000248187",3.29954149680247,1.82152834816792,0.719039594237216,0.0011260539335774,0.00197890406349331,NA
"BC014575",3.52294991086115,1.39332212292573,0.488219866922282,0.00112888000749872,0.00198370789544314,NA
"ANKRD20A5P",52.4892466767487,1.09960122176873,0.370751440647263,0.00113813806831654,0.00199882933613802,"440482"
"AF127936.3:ENSG00000232884",8.29758003415887,1.14496434536483,0.377489190253795,0.00115403911149543,0.0020249300267443,NA
"AF086184",2.27105346491138,1.78055750754129,0.589720286723834,0.0011764644601102,0.00206191534659759,NA
"CD1B",4.36169940992522,1.42331186938978,0.534052016640009,0.00118387569805044,0.00207422609632266,"910"
"GLT1D1",72.0838510204707,1.11926766425473,0.382927732024257,0.00119213968975643,0.00208708545810583,"144423"
"RP11-267A15.1:ENSG00000249306",22.1834284076176,1.49559855289148,0.539189243345822,0.00123307234170404,0.0021544338061256,NA
"ANO9",60.2375135050894,1.09295700413708,0.372875998734982,0.00123467122141865,0.00215703657291454,"338440"
"MAT1A",13.1809843742084,1.61034810462042,0.616656035428185,0.00137075557189635,0.00238082691835125,"4143"
"LOC652203",146.852272556651,1.26614894459377,0.456456790730728,0.00139463011358035,0.00241876575694834,NA
"SYT9",3.22566063982514,1.64529101662769,0.592153062989564,0.00143495389681353,0.00248628673164142,"143425"
"RELN",178.772146006485,1.2349717369036,0.44288156203351,0.00143715384033913,0.00248989719990207,"5649"
"HCAR3",45.4680461249451,1.2659334361742,0.455263487182153,0.00146284659342393,0.00253154550156278,"8843"
"HAPLN1",96.2964924541264,1.31945779532693,0.510753709643267,0.00147075465023012,0.00254379312607991,"1404"
"ENO1-AS1",2.59496077444161,1.17963293487318,0.392293835544071,0.00148552229195036,0.00256809156987998,"100505975"
"PPAN-P2RY11",34.8572589804095,1.76672469663419,0.714029034591117,0.00153097990328523,0.00264220084283052,"692312"
"RP11-446N19.1:ENSG00000272369",3.88238904761882,1.24678373936152,0.42906098586498,0.00157639727309328,0.00271599057509712,NA
"AK093002",3.10966420163815,1.3682398024808,0.471213700284723,0.00159260782181576,0.0027417159393556,NA
"MIR155HG:ENSG00000234883",7.92752862472533,2.95130029578292,1.33154996000668,0.00159889357017959,0.00275165295404361,NA
"RP11-655C2.3:ENSG00000255299",2.64630593891255,1.38897906589692,0.473468973207932,0.00160059133102913,0.00275391137496568,NA
"OLR1",812.653464389274,1.17032301283092,0.420921573847765,0.00163059187977707,0.00280372850054247,"4973"
"AK056252",5.03276602930126,1.21527557268066,0.418800091369224,0.00163776846718836,0.00281584241595124,NA
"TNS4",12.0683072025311,1.53788274435411,0.611067409910606,0.00167533797561736,0.00287674401789832,"84951"
"SNORD3D:ENSG00000262202",197.44101943437,1.01906957083177,0.358629508629025,0.00167569410847952,0.00287677709179408,NA
"ANKUB1",2.47819364864739,1.64811490684629,0.561739530015247,0.00168104035031735,0.00288561091048789,"389161"
"CAMP",4.34082577363625,1.55502343295137,0.610084944789097,0.00170270491559062,0.00292069423416196,"820"
"IL12B",4.54819283984327,1.17199497504581,0.406596554710253,0.00176733253783859,0.0030249613589418,"3593"
"AX748345",5.24424033657797,1.23720670426125,0.437240283151579,0.00177461968752956,0.00303627554584666,NA
"BC017398",15.0187484559902,1.34226155947999,0.49093246306406,0.00181807415360867,0.00310585467363573,NA
"AK131337",3.47746073181638,2.00204853253314,0.71790955863956,0.0018559285255348,0.00316477970306209,NA
"CTA-392E5.1:ENSG00000253154",1.3148071101057,5.55046067963309,2.28815591600082,0.00185778177014757,0.00316768788222537,NA
"BC014312",17.1797454820819,1.11177460815595,0.416953876239098,0.00186049739270641,0.00317206591503273,NA
"SYNDIG1",66.0322807873881,1.06479486332419,0.384632552750559,0.00186167897883817,0.00317357556298723,"79953"
"OVOS2",19.1638027198441,1.27520493803422,0.469818714884552,0.00187122943659384,0.00318872982906804,NA
"PRSS16",5.88733167240045,1.52793704771977,0.575890911359834,0.00189505842611326,0.00322790965961102,"10279"
"PRKCG",5.543279168004,1.52526103178263,0.598892978959436,0.00189648132288609,0.00323007662058308,"5582"
"TM4SF19",12.4892472160051,1.71895332757624,0.69756394058783,0.00191380550962328,0.00325699487754135,"116211"
"SSTR3",1.64005560405071,3.32323918658042,1.17544539977474,0.00192174203362073,0.0032694631692803,"6753"
"ALDH3B2",1.71432680188851,6.27463236561643,1.97679140395117,0.00192492430049249,0.00327409749483816,"222"
"AC002480.2:ENSG00000238033",7.19647291896967,1.17828217054699,0.421802487525197,0.0019280290001247,0.00327859771181154,NA
"C4BPA",3.48963239058064,2.15353310609306,1.03617793095962,0.00193574774527163,0.00329067904698659,"722"
"C1orf172",2.41891886914852,1.74267125080119,0.676022796736413,0.00196991372746597,0.00334663609074019,NA
"CTB-43E15.3:ENSG00000253686",23.495749131151,1.48582015310728,0.58041507451401,0.00197348428359894,0.00335217060155145,NA
"INSL3",2.73508478506735,1.49240620146689,0.557963748799552,0.00199726134692849,0.00339121464380245,"3640"
"KRT78",1.32104531187222,4.58877442842346,1.5391011968875,0.00200617476816084,0.00340473068382225,"196374"
"PRSS21",3.10934837945064,1.75049432119599,0.675654841780972,0.00205433014468809,0.00348204491823645,"10942"
"RNASEH2B-AS1",2.66323268593635,1.22275881604139,0.435503835801728,0.00206496872240937,0.00349869364643478,"100874255"
"TKTL1",3.8212045979876,1.2020581425823,0.435697412272678,0.00207080007472782,0.00350801912754041,"8277"
"LPAR3",4.96954794143556,1.31605072369138,0.488305156257216,0.00207425704028487,0.00351359765624166,"23566"
"COL19A1",76.4125860180426,1.33581603398713,0.514336944956993,0.00208159896056874,0.00352547692784431,"1310"
"RP11-493L12.5:ENSG00000257924",1.73889615015165,3.5226872628455,1.27908439419083,0.00210921927634026,0.00356858989183776,NA
"LINC00282",17.1415176607752,1.03571289187419,0.372178220051331,0.00216033261013607,0.00365045796539313,NA
"C15orf45",1.90219321008857,1.52593399020532,0.549740901092205,0.00220090703727702,0.0037152115090146,NA
"CST6",4.52417257344151,1.60709599048223,0.616115211742245,0.00224063229102743,0.0037792926649556,"1474"
"HLA-DQB",303.783547280365,1.18535099852788,0.44701798710896,0.00232326910347608,0.00390760626970124,NA
"CMA1",33.1045944537918,1.08816498145374,0.402149075551025,0.00234616975842236,0.00394426672148926,"1215"
"SLC6A15",10.5962622585569,1.52126076318251,0.607243875657077,0.00241736179175229,0.00405758597248232,"55117"
"AB209185",9.07792459895835,1.06844944239425,0.386563255367858,0.00244340383959013,0.00409905091530489,NA
"CD1A",5.05228343022009,1.27752790737975,0.494549146473511,0.0024471776058228,0.00410441800028172,"909"
"RP13-297E16.4:ENSG00000223511",4.24664464138384,1.35828035634206,0.522577930547857,0.00249493105164757,0.00417960428559969,NA
"AC009784.3:ENSG00000232053",3.29872493922499,1.1078254698541,0.418457012077424,0.00251898015166759,0.00421593796585128,NA
"LOC100996291",5.43345106968799,1.66156686100683,0.723122329477585,0.00257087445262057,0.00429608234391211,NA
"NIPAL4",11.7238222390726,1.3476201784668,0.542220142440201,0.00257968548386221,0.00431047002226699,"348938"
"SERPINB7",2.3178758072598,9.10438124267142,2.91018520281366,0.00258705673339013,0.0043221129446372,"8710"
